i, epoch, loss, l2_err, h1_err
  0     1 -7.41128e+01 9.74942e-01 1.04011e+00
  1     2 -1.44408e+02 9.63801e-01 1.09782e+00
  2     3 -2.12087e+02 9.53660e-01 1.17140e+00
  3     4 -2.73424e+02 9.44060e-01 1.25277e+00
  4     5 -3.39850e+02 9.34011e-01 1.33156e+00
  5     6 -3.93655e+02 9.23339e-01 1.40261e+00
  6     7 -4.52753e+02 9.12166e-01 1.46321e+00
  7     9 -5.55780e+02 8.88023e-01 1.55703e+00
  8    11 -6.46825e+02 8.61859e-01 1.61651e+00
  9    13 -7.22086e+02 8.33834e-01 1.64355e+00
 10    16 -8.22469e+02 7.89240e-01 1.63889e+00
 11    20 -9.23645e+02 7.26772e-01 1.58443e+00
 12    24 -1.00642e+03 6.62968e-01 1.50448e+00
 13    29 -1.06243e+03 5.82334e-01 1.38848e+00
 14    35 -1.10463e+03 4.86461e-01 1.22463e+00
 15    42 -1.10750e+03 3.80868e-01 1.01128e+00
 16    51 -1.13915e+03 2.61319e-01 7.44681e-01
 17    62 -1.11998e+03 1.47653e-01 4.76241e-01
 18    75 -1.12809e+03 6.28174e-02 2.61893e-01
 19    91 -1.13364e+03 2.16150e-02 1.75074e-01
 20   109 -1.14448e+03 1.48390e-02 1.66528e-01
 21   132 -1.12190e+03 1.32688e-02 1.65438e-01
 22   159 -1.13256e+03 1.34109e-02 1.67791e-01
 23   193 -1.12344e+03 1.17749e-02 1.58065e-01
 24   232 -1.14468e+03 1.25700e-02 1.61039e-01
 25   281 -1.11772e+03 1.31333e-02 1.64946e-01
 26   339 -1.14054e+03 1.26650e-02 1.61825e-01
 27   409 -1.14876e+03 1.30584e-02 1.63522e-01
 28   494 -1.13892e+03 1.21449e-02 1.59549e-01
 29   596 -1.11174e+03 1.32581e-02 1.65992e-01
 30   719 -1.13554e+03 1.29642e-02 1.61809e-01
 31   868 -1.12486e+03 1.30517e-02 1.64777e-01
 32  1048 -1.11188e+03 1.30178e-02 1.65185e-01
 33  1264 -1.13296e+03 1.30224e-02 1.63639e-01
 34  1526 -1.12727e+03 1.26459e-02 1.62467e-01
 35  1842 -1.12237e+03 1.27654e-02 1.63312e-01
 36  2222 -1.11171e+03 1.27878e-02 1.63356e-01
 37  2682 -1.13126e+03 1.28929e-02 1.63882e-01
 38  3237 -1.10797e+03 1.28813e-02 1.63744e-01
 39  3906 -1.13594e+03 1.28720e-02 1.63672e-01
 40  4714 -1.11792e+03 1.28688e-02 1.63651e-01
 41  5689 -1.12065e+03 1.28668e-02 1.63639e-01
 42  6866 -1.13755e+03 1.28591e-02 1.63573e-01
 43  8286 -1.11647e+03 1.28556e-02 1.63540e-01
 44 10000 -1.13985e+03 1.28521e-02 1.63520e-01
