iteration	loss
0	0.000000e+00
1	-7.972768e+01
2	-1.528206e+02
3	-2.218617e+02
4	-2.866532e+02
5	-3.479503e+02
6	-4.046827e+02
7	-4.614527e+02
8	-5.151156e+02
9	-5.601124e+02
10	-6.016815e+02
11	-6.411196e+02
12	-6.916653e+02
13	-7.158061e+02
14	-7.505455e+02
15	-7.787324e+02
16	-8.112467e+02
17	-8.501611e+02
18	-8.710960e+02
19	-8.900861e+02
20	-9.136960e+02
21	-9.539135e+02
22	-9.620889e+02
23	-9.697185e+02
24	-9.790895e+02
25	-1.004568e+03
26	-1.017039e+03
27	-1.026282e+03
28	-1.031609e+03
29	-1.050558e+03
30	-1.056776e+03
31	-1.061680e+03
32	-1.066472e+03
33	-1.061964e+03
34	-1.085161e+03
35	-1.085718e+03
36	-1.081251e+03
37	-1.103612e+03
38	-1.098549e+03
39	-1.075088e+03
40	-1.079154e+03
41	-1.093019e+03
42	-1.111393e+03
43	-1.107765e+03
44	-1.112379e+03
45	-1.113039e+03
46	-1.109846e+03
47	-1.112972e+03
48	-1.128732e+03
49	-1.121966e+03
50	-1.138747e+03
51	-1.108867e+03
52	-1.127038e+03
53	-1.099193e+03
54	-1.100964e+03
55	-1.122057e+03
56	-1.099421e+03
57	-1.109271e+03
58	-1.129734e+03
59	-1.131158e+03
60	-1.119448e+03
61	-1.112003e+03
62	-1.123885e+03
63	-1.124702e+03
64	-1.124257e+03
65	-1.139972e+03
66	-1.152698e+03
67	-1.137022e+03
68	-1.124647e+03
69	-1.132638e+03
70	-1.125640e+03
71	-1.127396e+03
72	-1.133652e+03
73	-1.129965e+03
74	-1.125835e+03
75	-1.126882e+03
76	-1.142749e+03
77	-1.143184e+03
78	-1.123806e+03
79	-1.145698e+03
80	-1.133189e+03
81	-1.125617e+03
82	-1.122187e+03
83	-1.141876e+03
84	-1.123715e+03
85	-1.136186e+03
86	-1.117148e+03
87	-1.124307e+03
88	-1.136408e+03
89	-1.125551e+03
90	-1.133875e+03
91	-1.132587e+03
92	-1.120103e+03
93	-1.160430e+03
94	-1.128013e+03
95	-1.144059e+03
96	-1.160581e+03
97	-1.121808e+03
98	-1.105011e+03
99	-1.117339e+03
100	-1.122438e+03
101	-1.129079e+03
102	-1.138123e+03
103	-1.116582e+03
104	-1.124381e+03
105	-1.114519e+03
106	-1.118394e+03
107	-1.143056e+03
108	-1.120085e+03
109	-1.138720e+03
110	-1.131192e+03
111	-1.144075e+03
112	-1.130458e+03
113	-1.110711e+03
114	-1.140772e+03
115	-1.129322e+03
116	-1.129422e+03
117	-1.125443e+03
118	-1.147200e+03
119	-1.122850e+03
120	-1.114942e+03
121	-1.105860e+03
122	-1.131124e+03
123	-1.142144e+03
124	-1.140911e+03
125	-1.126279e+03
126	-1.136241e+03
127	-1.124706e+03
128	-1.116522e+03
129	-1.096388e+03
130	-1.132891e+03
131	-1.120223e+03
132	-1.137991e+03
133	-1.155024e+03
134	-1.143241e+03
135	-1.144896e+03
136	-1.127766e+03
137	-1.137363e+03
138	-1.138181e+03
139	-1.131378e+03
140	-1.114082e+03
141	-1.141139e+03
142	-1.138913e+03
143	-1.139297e+03
144	-1.114052e+03
145	-1.148557e+03
146	-1.131194e+03
147	-1.127355e+03
148	-1.109554e+03
149	-1.148272e+03
150	-1.130231e+03
