i, epoch, loss, l2_err, h1_err
  0     1 -7.99522e+01 9.91903e-01 1.28320e+00
  1     2 -1.51914e+02 9.87618e-01 1.48255e+00
  2     3 -2.20347e+02 9.83610e-01 1.67089e+00
  3     4 -2.85046e+02 9.80003e-01 1.83827e+00
  4     5 -3.42273e+02 9.76669e-01 1.98867e+00
  5     6 -4.02237e+02 9.73319e-01 2.11988e+00
  6     7 -4.53386e+02 9.69799e-01 2.23299e+00
  7     9 -5.53886e+02 9.62161e-01 2.40098e+00
  8    11 -6.44510e+02 9.53748e-01 2.50525e+00
  9    13 -7.13260e+02 9.44584e-01 2.55888e+00
 10    16 -8.00393e+02 9.29487e-01 2.57569e+00
 11    20 -9.08903e+02 9.06194e-01 2.51864e+00
 12    24 -9.87500e+02 8.78392e-01 2.40769e+00
 13    29 -1.03422e+03 8.35632e-01 2.24794e+00
 14    35 -1.09436e+03 7.69668e-01 2.05481e+00
 15    42 -1.09652e+03 6.71530e-01 1.81281e+00
 16    51 -1.12323e+03 5.27776e-01 1.48004e+00
 17    62 -1.10898e+03 3.63860e-01 1.08914e+00
 18    75 -1.15570e+03 2.20178e-01 7.06667e-01
 19    91 -1.12648e+03 1.14888e-01 3.73094e-01
 20   109 -1.12601e+03 5.21710e-02 1.85216e-01
 21   132 -1.13725e+03 1.39137e-02 1.22617e-01
 22   159 -1.15600e+03 3.91696e-03 1.22269e-01
 23   193 -1.12472e+03 3.81789e-03 1.19652e-01
 24   232 -1.15024e+03 3.81783e-03 1.21594e-01
 25   281 -1.13991e+03 3.74114e-03 1.21396e-01
 26   339 -1.12810e+03 3.58697e-03 1.19413e-01
 27   409 -1.12434e+03 3.91234e-03 1.21115e-01
 28   494 -1.12462e+03 3.41148e-03 1.18140e-01
 29   596 -1.14248e+03 3.55758e-03 1.20565e-01
 30   719 -1.13231e+03 3.34417e-03 1.18104e-01
 31   868 -1.13389e+03 4.01205e-03 1.23801e-01
 32  1048 -1.12834e+03 3.55374e-03 1.20639e-01
 33  1264 -1.13594e+03 3.56725e-03 1.19456e-01
 34  1526 -1.13806e+03 3.50513e-03 1.18637e-01
 35  1842 -1.12684e+03 3.41112e-03 1.18265e-01
 36  2222 -1.11527e+03 3.40690e-03 1.18336e-01
 37  2682 -1.14333e+03 3.42110e-03 1.18487e-01
 38  3237 -1.14825e+03 3.42738e-03 1.18459e-01
 39  3906 -1.11579e+03 3.42740e-03 1.18453e-01
 40  4714 -1.13474e+03 3.42574e-03 1.18418e-01
 41  5689 -1.11972e+03 3.42721e-03 1.18437e-01
 42  6866 -1.13019e+03 3.42976e-03 1.18464e-01
 43  8286 -1.13648e+03 3.43060e-03 1.18476e-01
 44 10000 -1.12242e+03 3.42999e-03 1.18450e-01
