i, epoch, loss, l2_err, h1_err
  0     1 -7.84081e+01 9.80534e-01 1.22587e+00
  1     2 -1.50858e+02 9.72250e-01 1.41155e+00
  2     3 -2.19452e+02 9.64744e-01 1.58322e+00
  3     4 -2.80755e+02 9.58216e-01 1.73849e+00
  4     5 -3.38167e+02 9.52535e-01 1.87519e+00
  5     6 -3.91437e+02 9.47114e-01 1.98436e+00
  6     7 -4.56507e+02 9.41881e-01 2.07715e+00
  7     9 -5.48722e+02 9.30966e-01 2.20367e+00
  8    11 -6.32556e+02 9.19116e-01 2.27502e+00
  9    13 -7.18134e+02 9.06229e-01 2.30271e+00
 10    16 -8.11441e+02 8.86188e-01 2.29733e+00
 11    20 -9.12983e+02 8.56151e-01 2.23865e+00
 12    24 -9.82924e+02 8.19397e-01 2.14912e+00
 13    29 -1.04792e+03 7.60524e-01 1.99501e+00
 14    35 -1.08633e+03 6.72306e-01 1.77553e+00
 15    42 -1.12766e+03 5.57238e-01 1.51451e+00
 16    51 -1.12951e+03 4.14409e-01 1.20121e+00
 17    62 -1.11914e+03 2.75624e-01 8.70980e-01
 18    75 -1.12050e+03 1.64916e-01 5.47134e-01
 19    91 -1.14029e+03 8.13812e-02 2.80928e-01
 20   109 -1.13478e+03 2.99398e-02 1.59335e-01
 21   132 -1.10696e+03 6.91490e-03 1.34839e-01
 22   159 -1.12323e+03 6.25725e-03 1.35640e-01
 23   193 -1.14315e+03 5.15419e-03 1.28937e-01
 24   232 -1.11912e+03 6.60187e-03 1.34586e-01
 25   281 -1.12427e+03 5.56488e-03 1.32787e-01
 26   339 -1.12726e+03 5.83077e-03 1.33154e-01
 27   409 -1.13683e+03 6.40950e-03 1.43634e-01
 28   494 -1.14163e+03 6.45226e-03 1.42526e-01
 29   596 -1.15920e+03 5.63819e-03 1.32840e-01
 30   719 -1.13993e+03 5.67456e-03 1.32787e-01
 31   868 -1.13350e+03 5.80573e-03 1.36543e-01
 32  1048 -1.13578e+03 6.01998e-03 1.34957e-01
 33  1264 -1.11426e+03 5.61732e-03 1.31916e-01
 34  1526 -1.11719e+03 5.66379e-03 1.31797e-01
 35  1842 -1.11242e+03 5.76875e-03 1.33437e-01
 36  2222 -1.12498e+03 5.73103e-03 1.33193e-01
 37  2682 -1.12904e+03 5.76582e-03 1.33594e-01
 38  3237 -1.11898e+03 5.69884e-03 1.33125e-01
 39  3906 -1.13310e+03 5.70813e-03 1.33248e-01
 40  4714 -1.12790e+03 5.70456e-03 1.33215e-01
 41  5689 -1.12084e+03 5.70078e-03 1.33177e-01
 42  6866 -1.12795e+03 5.70295e-03 1.33202e-01
 43  8286 -1.12321e+03 5.70317e-03 1.33215e-01
 44 10000 -1.11792e+03 5.70952e-03 1.33285e-01
