i, epoch, loss, l2_err, h1_err
  0     1 -7.33833e+01 9.50439e-01 9.72769e-01
  1     2 -1.43285e+02 9.26286e-01 9.66609e-01
  2     3 -2.11705e+02 9.01512e-01 9.62910e-01
  3     4 -2.73263e+02 8.76580e-01 9.61440e-01
  4     5 -3.36346e+02 8.51508e-01 9.60332e-01
  5     6 -3.96192e+02 8.25416e-01 9.55234e-01
  6     7 -4.49777e+02 7.98428e-01 9.46578e-01
  7     9 -5.49746e+02 7.43022e-01 9.24648e-01
  8    11 -6.42188e+02 6.86356e-01 8.93158e-01
  9    13 -7.18934e+02 6.29085e-01 8.54951e-01
 10    16 -8.27039e+02 5.43534e-01 7.85089e-01
 11    20 -9.34581e+02 4.33981e-01 6.76613e-01
 12    24 -1.02289e+03 3.32370e-01 5.63265e-01
 13    29 -1.07188e+03 2.21323e-01 4.37137e-01
 14    35 -1.09718e+03 1.18629e-01 3.36950e-01
 15    42 -1.13121e+03 5.19220e-02 2.66499e-01
 16    51 -1.13642e+03 5.48702e-02 2.29743e-01
 17    62 -1.12057e+03 6.09083e-02 2.30452e-01
 18    75 -1.13925e+03 4.23856e-02 2.19439e-01
 19    91 -1.12464e+03 3.93056e-02 2.18282e-01
 20   109 -1.11875e+03 3.59363e-02 2.14506e-01
 21   132 -1.11996e+03 3.54402e-02 2.14450e-01
 22   159 -1.13041e+03 3.54270e-02 2.15044e-01
 23   193 -1.14193e+03 3.52570e-02 2.15021e-01
 24   232 -1.12684e+03 3.51900e-02 2.14930e-01
 25   281 -1.12217e+03 3.57987e-02 2.16033e-01
 26   339 -1.11126e+03 3.50191e-02 2.13936e-01
 27   409 -1.13451e+03 3.46292e-02 2.12486e-01
 28   494 -1.12962e+03 3.52556e-02 2.14076e-01
 29   596 -1.11767e+03 3.54153e-02 2.15573e-01
 30   719 -1.12867e+03 3.51550e-02 2.14343e-01
 31   868 -1.12866e+03 3.61345e-02 2.15943e-01
 32  1048 -1.13424e+03 3.51786e-02 2.14185e-01
 33  1264 -1.12800e+03 3.56006e-02 2.15054e-01
 34  1526 -1.12554e+03 3.51712e-02 2.14467e-01
 35  1842 -1.13239e+03 3.52673e-02 2.14389e-01
 36  2222 -1.12915e+03 3.53851e-02 2.14811e-01
 37  2682 -1.12955e+03 3.54308e-02 2.14877e-01
 38  3237 -1.12469e+03 3.53844e-02 2.14759e-01
 39  3906 -1.12139e+03 3.53932e-02 2.14779e-01
 40  4714 -1.12474e+03 3.54000e-02 2.14797e-01
 41  5689 -1.12474e+03 3.54093e-02 2.14816e-01
 42  6866 -1.13921e+03 3.54069e-02 2.14806e-01
 43  8286 -1.11900e+03 3.54150e-02 2.14828e-01
 44 10000 -1.11651e+03 3.54068e-02 2.14800e-01
