i, epoch, loss, l2_err, h1_err
  0     1 -8.14114e+01 9.80088e-01 1.20588e+00
  1     2 -1.53003e+02 9.71405e-01 1.39651e+00
  2     3 -2.23521e+02 9.63821e-01 1.59621e+00
  3     4 -2.82906e+02 9.57130e-01 1.77044e+00
  4     5 -3.44691e+02 9.51196e-01 1.91189e+00
  5     6 -4.03776e+02 9.45871e-01 2.02399e+00
  6     7 -4.48918e+02 9.40729e-01 2.10917e+00
  7     9 -5.53953e+02 9.29866e-01 2.21560e+00
  8    11 -6.42334e+02 9.17948e-01 2.27020e+00
  9    13 -7.13348e+02 9.05297e-01 2.29615e+00
 10    16 -8.04756e+02 8.84843e-01 2.29731e+00
 11    20 -9.13489e+02 8.53444e-01 2.23849e+00
 12    24 -9.96882e+02 8.16826e-01 2.14494e+00
 13    29 -1.04313e+03 7.59524e-01 1.99311e+00
 14    35 -1.10117e+03 6.73886e-01 1.77843e+00
 15    42 -1.10293e+03 5.62753e-01 1.52407e+00
 16    51 -1.12504e+03 4.22525e-01 1.21238e+00
 17    62 -1.11217e+03 2.82741e-01 8.79531e-01
 18    75 -1.15674e+03 1.69942e-01 5.60614e-01
 19    91 -1.12752e+03 8.56788e-02 2.89668e-01
 20   109 -1.12881e+03 3.37960e-02 1.63696e-01
 21   132 -1.13674e+03 8.08891e-03 1.38100e-01
 22   159 -1.15732e+03 6.07603e-03 1.34984e-01
 23   193 -1.12394e+03 5.36736e-03 1.28495e-01
 24   232 -1.15465e+03 6.31368e-03 1.40360e-01
 25   281 -1.14063e+03 5.36770e-03 1.31282e-01
 26   339 -1.13085e+03 5.56015e-03 1.32537e-01
 27   409 -1.12851e+03 5.92157e-03 1.33242e-01
 28   494 -1.12519e+03 5.43895e-03 1.31524e-01
 29   596 -1.14379e+03 5.63025e-03 1.33708e-01
 30   719 -1.12744e+03 5.77034e-03 1.36154e-01
 31   868 -1.13787e+03 5.91243e-03 1.33465e-01
 32  1048 -1.12688e+03 5.76089e-03 1.33493e-01
 33  1264 -1.13794e+03 5.69952e-03 1.32628e-01
 34  1526 -1.13580e+03 5.71192e-03 1.33209e-01
 35  1842 -1.12254e+03 5.65610e-03 1.33006e-01
 36  2222 -1.11569e+03 5.65833e-03 1.33275e-01
 37  2682 -1.14446e+03 5.65374e-03 1.33115e-01
 38  3237 -1.14781e+03 5.66363e-03 1.33160e-01
 39  3906 -1.12052e+03 5.65699e-03 1.33079e-01
 40  4714 -1.13275e+03 5.65064e-03 1.32998e-01
 41  5689 -1.11942e+03 5.65583e-03 1.33048e-01
 42  6866 -1.13127e+03 5.66340e-03 1.33116e-01
 43  8286 -1.13493e+03 5.66690e-03 1.33148e-01
 44 10000 -1.12279e+03 5.65681e-03 1.33018e-01
