i, epoch, loss, l2_err, h1_err
  0     1 -7.94683e+01 9.90466e-01 1.28745e+00
  1     2 -1.51563e+02 9.86084e-01 1.48985e+00
  2     3 -2.20491e+02 9.82119e-01 1.68074e+00
  3     4 -2.81152e+02 9.78536e-01 1.85185e+00
  4     5 -3.47435e+02 9.75200e-01 2.00439e+00
  5     6 -4.00349e+02 9.71893e-01 2.13391e+00
  6     7 -4.57005e+02 9.68282e-01 2.24187e+00
  7     9 -5.54009e+02 9.60303e-01 2.39837e+00
  8    11 -6.45727e+02 9.51241e-01 2.49172e+00
  9    13 -7.11996e+02 9.41479e-01 2.53961e+00
 10    16 -8.09965e+02 9.25502e-01 2.54489e+00
 11    20 -9.06671e+02 9.01480e-01 2.48371e+00
 12    24 -9.84901e+02 8.72959e-01 2.37749e+00
 13    29 -1.04504e+03 8.29102e-01 2.22157e+00
 14    35 -1.08752e+03 7.61656e-01 2.03126e+00
 15    42 -1.09505e+03 6.63334e-01 1.79498e+00
 16    51 -1.12988e+03 5.22289e-01 1.46952e+00
 17    62 -1.11682e+03 3.59809e-01 1.07984e+00
 18    75 -1.12718e+03 2.17639e-01 7.03499e-01
 19    91 -1.13316e+03 1.13562e-01 3.68950e-01
 20   109 -1.14385e+03 5.16541e-02 1.83364e-01
 21   132 -1.12276e+03 1.34925e-02 1.27798e-01
 22   159 -1.13120e+03 3.80021e-03 1.21346e-01
 23   193 -1.12223e+03 3.54268e-03 1.17924e-01
 24   232 -1.14445e+03 3.75079e-03 1.19773e-01
 25   281 -1.11938e+03 3.90707e-03 1.22057e-01
 26   339 -1.14291e+03 3.89738e-03 1.19471e-01
 27   409 -1.14550e+03 4.02140e-03 1.20808e-01
 28   494 -1.13812e+03 3.64999e-03 1.19064e-01
 29   596 -1.11168e+03 3.61762e-03 1.20701e-01
 30   719 -1.13603e+03 3.56517e-03 1.18151e-01
 31   868 -1.12341e+03 4.02252e-03 1.23317e-01
 32  1048 -1.11357e+03 3.55718e-03 1.19070e-01
 33  1264 -1.13102e+03 3.48291e-03 1.18392e-01
 34  1526 -1.12705e+03 3.45877e-03 1.18717e-01
 35  1842 -1.12065e+03 3.37296e-03 1.18092e-01
 36  2222 -1.11509e+03 3.44849e-03 1.18607e-01
 37  2682 -1.13315e+03 3.48492e-03 1.18909e-01
 38  3237 -1.10725e+03 3.48209e-03 1.18861e-01
 39  3906 -1.13585e+03 3.48068e-03 1.18827e-01
 40  4714 -1.11965e+03 3.47916e-03 1.18804e-01
 41  5689 -1.11931e+03 3.47923e-03 1.18804e-01
 42  6866 -1.13726e+03 3.47607e-03 1.18754e-01
 43  8286 -1.11779e+03 3.47406e-03 1.18728e-01
 44 10000 -1.13987e+03 3.47387e-03 1.18718e-01
