i, epoch, loss, l2_err, h1_err
  0     1 -7.34265e+01 9.50996e-01 9.73932e-01
  1     2 -1.42164e+02 9.27294e-01 9.76065e-01
  2     3 -2.09393e+02 9.03856e-01 9.83621e-01
  3     4 -2.72420e+02 8.79892e-01 9.94224e-01
  4     5 -3.35392e+02 8.54754e-01 1.00050e+00
  5     6 -3.92168e+02 8.28874e-01 1.00103e+00
  6     7 -4.52953e+02 8.01958e-01 9.96810e-01
  7     9 -5.48181e+02 7.45588e-01 9.74864e-01
  8    11 -6.46921e+02 6.88012e-01 9.42920e-01
  9    13 -7.21994e+02 6.29837e-01 9.01676e-01
 10    16 -8.22769e+02 5.43839e-01 8.25568e-01
 11    20 -9.27579e+02 4.31902e-01 7.01504e-01
 12    24 -1.01487e+03 3.27392e-01 5.68987e-01
 13    29 -1.07246e+03 2.13484e-01 4.19540e-01
 14    35 -1.11464e+03 1.11081e-01 3.07391e-01
 15    42 -1.11330e+03 5.10923e-02 2.63947e-01
 16    51 -1.14050e+03 5.83575e-02 2.38475e-01
 17    62 -1.12110e+03 5.86496e-02 2.24922e-01
 18    75 -1.12921e+03 4.19647e-02 2.18646e-01
 19    91 -1.13517e+03 3.90001e-02 2.17489e-01
 20   109 -1.14327e+03 3.67362e-02 2.17339e-01
 21   132 -1.12210e+03 3.57708e-02 2.15596e-01
 22   159 -1.13086e+03 3.53199e-02 2.14901e-01
 23   193 -1.12322e+03 3.51316e-02 2.14608e-01
 24   232 -1.14326e+03 3.48038e-02 2.13847e-01
 25   281 -1.11699e+03 3.56583e-02 2.14852e-01
 26   339 -1.13997e+03 3.49077e-02 2.14384e-01
 27   409 -1.14717e+03 3.62820e-02 2.15834e-01
 28   494 -1.13862e+03 3.41366e-02 2.12710e-01
 29   596 -1.11144e+03 3.61669e-02 2.15638e-01
 30   719 -1.13550e+03 3.56756e-02 2.15849e-01
 31   868 -1.12424e+03 3.52495e-02 2.14651e-01
 32  1048 -1.11032e+03 3.54629e-02 2.15212e-01
 33  1264 -1.13139e+03 3.59916e-02 2.15746e-01
 34  1526 -1.12589e+03 3.53202e-02 2.14477e-01
 35  1842 -1.12187e+03 3.54242e-02 2.14900e-01
 36  2222 -1.11394e+03 3.53852e-02 2.14733e-01
 37  2682 -1.13194e+03 3.54883e-02 2.14956e-01
 38  3237 -1.10757e+03 3.54921e-02 2.14948e-01
 39  3906 -1.13398e+03 3.54881e-02 2.14934e-01
 40  4714 -1.11549e+03 3.54863e-02 2.14927e-01
 41  5689 -1.12085e+03 3.54916e-02 2.14936e-01
 42  6866 -1.13691e+03 3.54850e-02 2.14904e-01
 43  8286 -1.11596e+03 3.54884e-02 2.14910e-01
 44 10000 -1.13949e+03 3.54898e-02 2.14911e-01
