i, epoch, loss, l2_err, h1_err
  0     1 -7.29658e+01 9.29571e-01 9.33082e-01
  1     2 -1.42534e+02 8.94580e-01 8.99996e-01
  2     3 -2.10654e+02 8.59732e-01 8.67160e-01
  3     4 -2.77273e+02 8.25007e-01 8.34575e-01
  4     5 -3.37492e+02 7.90492e-01 8.02344e-01
  5     6 -4.01627e+02 7.56217e-01 7.70500e-01
  6     7 -4.57728e+02 7.22210e-01 7.39065e-01
  7     9 -5.59142e+02 6.55213e-01 6.77703e-01
  8    11 -6.56613e+02 5.89942e-01 6.18861e-01
  9    13 -7.35760e+02 5.26825e-01 5.63056e-01
 10    16 -8.38668e+02 4.37136e-01 4.86248e-01
 11    20 -9.35816e+02 3.28876e-01 3.99612e-01
 12    24 -1.01218e+03 2.36880e-01 3.34581e-01
 13    29 -1.07070e+03 1.51310e-01 2.85905e-01
 14    35 -1.08821e+03 1.02675e-01 2.66552e-01
 15    42 -1.13726e+03 1.02912e-01 2.69027e-01
 16    51 -1.12358e+03 1.08684e-01 2.74407e-01
 17    62 -1.13506e+03 9.36863e-02 2.69548e-01
 18    75 -1.11317e+03 6.98267e-02 2.56866e-01
 19    91 -1.12131e+03 5.65962e-02 2.46714e-01
 20   109 -1.13793e+03 5.58616e-02 2.44275e-01
 21   132 -1.12696e+03 5.72040e-02 2.45212e-01
 22   159 -1.11933e+03 5.74092e-02 2.45470e-01
 23   193 -1.12876e+03 5.77853e-02 2.45620e-01
 24   232 -1.12012e+03 5.73372e-02 2.45302e-01
 25   281 -1.14354e+03 5.80562e-02 2.45588e-01
 26   339 -1.12113e+03 5.71608e-02 2.45289e-01
 27   409 -1.10815e+03 5.79944e-02 2.45746e-01
 28   494 -1.14219e+03 5.78481e-02 2.45721e-01
 29   596 -1.12314e+03 5.74624e-02 2.45461e-01
 30   719 -1.11443e+03 5.79099e-02 2.45628e-01
 31   868 -1.09507e+03 5.77767e-02 2.45606e-01
 32  1048 -1.11068e+03 5.74523e-02 2.45412e-01
 33  1264 -1.14136e+03 5.76076e-02 2.45511e-01
 34  1526 -1.12588e+03 5.73847e-02 2.45428e-01
 35  1842 -1.13981e+03 5.77601e-02 2.45539e-01
 36  2222 -1.13346e+03 5.76889e-02 2.45536e-01
 37  2682 -1.13058e+03 5.76735e-02 2.45537e-01
 38  3237 -1.12177e+03 5.76699e-02 2.45538e-01
 39  3906 -1.12320e+03 5.76673e-02 2.45538e-01
 40  4714 -1.12873e+03 5.76667e-02 2.45537e-01
 41  5689 -1.12565e+03 5.76666e-02 2.45537e-01
 42  6866 -1.11690e+03 5.76619e-02 2.45537e-01
 43  8286 -1.11952e+03 5.76527e-02 2.45535e-01
 44 10000 -1.12853e+03 5.76604e-02 2.45539e-01
