i, epoch, loss, l2_err, h1_err
  0     1 -7.76782e+01 9.78397e-01 1.13706e+00
  1     2 -1.48075e+02 9.68398e-01 1.27553e+00
  2     3 -2.11009e+02 9.58905e-01 1.41203e+00
  3     4 -2.73233e+02 9.49990e-01 1.54443e+00
  4     5 -3.40288e+02 9.41433e-01 1.65549e+00
  5     6 -3.94886e+02 9.33273e-01 1.75059e+00
  6     7 -4.49964e+02 9.25090e-01 1.82459e+00
  7     9 -5.50205e+02 9.07798e-01 1.91913e+00
  8    11 -6.42600e+02 8.89639e-01 1.95909e+00
  9    13 -7.13672e+02 8.70218e-01 1.96563e+00
 10    16 -8.13981e+02 8.39281e-01 1.93732e+00
 11    20 -9.15955e+02 7.95725e-01 1.87141e+00
 12    24 -9.99733e+02 7.47428e-01 1.79635e+00
 13    29 -1.05639e+03 6.77058e-01 1.67490e+00
 14    35 -1.10133e+03 5.80611e-01 1.49109e+00
 15    42 -1.10567e+03 4.66906e-01 1.25787e+00
 16    51 -1.13494e+03 3.36935e-01 9.78585e-01
 17    62 -1.12041e+03 2.11543e-01 6.75890e-01
 18    75 -1.12923e+03 1.13322e-01 3.97578e-01
 19    91 -1.13707e+03 4.59296e-02 1.99263e-01
 20   109 -1.14376e+03 1.30761e-02 1.46073e-01
 21   132 -1.12418e+03 7.55716e-03 1.41513e-01
 22   159 -1.13024e+03 7.64283e-03 1.42865e-01
 23   193 -1.12457e+03 7.60508e-03 1.46156e-01
 24   232 -1.14352e+03 7.00582e-03 1.38534e-01
 25   281 -1.11942e+03 7.38547e-03 1.40906e-01
 26   339 -1.14103e+03 7.17262e-03 1.39027e-01
 27   409 -1.14721e+03 7.86250e-03 1.43159e-01
 28   494 -1.14131e+03 7.15073e-03 1.39790e-01
 29   596 -1.11196e+03 7.44400e-03 1.39426e-01
 30   719 -1.13480e+03 7.22997e-03 1.38014e-01
 31   868 -1.12611e+03 7.53315e-03 1.41775e-01
 32  1048 -1.11326e+03 7.30511e-03 1.40495e-01
 33  1264 -1.13142e+03 7.53375e-03 1.42017e-01
 34  1526 -1.12891e+03 7.21680e-03 1.40097e-01
 35  1842 -1.12640e+03 7.17807e-03 1.40004e-01
 36  2222 -1.11491e+03 7.30284e-03 1.40589e-01
 37  2682 -1.13329e+03 7.36074e-03 1.40796e-01
 38  3237 -1.10897e+03 7.34527e-03 1.40672e-01
 39  3906 -1.13861e+03 7.32662e-03 1.40489e-01
 40  4714 -1.11664e+03 7.32548e-03 1.40486e-01
 41  5689 -1.12280e+03 7.32554e-03 1.40498e-01
 42  6866 -1.13872e+03 7.32011e-03 1.40460e-01
 43  8286 -1.11769e+03 7.32095e-03 1.40481e-01
 44 10000 -1.14338e+03 7.32101e-03 1.40488e-01
