i, epoch, loss, l2_err, h1_err
  0     1 -7.47839e+01 9.77116e-01 1.04840e+00
  1     2 -1.45421e+02 9.65976e-01 1.11481e+00
  2     3 -2.14646e+02 9.54816e-01 1.18915e+00
  3     4 -2.74951e+02 9.44469e-01 1.27041e+00
  4     5 -3.37917e+02 9.34024e-01 1.34953e+00
  5     6 -3.92393e+02 9.23322e-01 1.42342e+00
  6     7 -4.52910e+02 9.12563e-01 1.48435e+00
  7     9 -5.52625e+02 8.89353e-01 1.57310e+00
  8    11 -6.40782e+02 8.63271e-01 1.62702e+00
  9    13 -7.21194e+02 8.34995e-01 1.65003e+00
 10    16 -8.33758e+02 7.89985e-01 1.64281e+00
 11    20 -9.22316e+02 7.27187e-01 1.58534e+00
 12    24 -1.01134e+03 6.63828e-01 1.50521e+00
 13    29 -1.05948e+03 5.84623e-01 1.39465e+00
 14    35 -1.10955e+03 4.89875e-01 1.23448e+00
 15    42 -1.10897e+03 3.85632e-01 1.02581e+00
 16    51 -1.11831e+03 2.67506e-01 7.62974e-01
 17    62 -1.13958e+03 1.54037e-01 4.85808e-01
 18    75 -1.12911e+03 6.81825e-02 2.71647e-01
 19    91 -1.13081e+03 2.41628e-02 1.80367e-01
 20   109 -1.12996e+03 1.45094e-02 1.67834e-01
 21   132 -1.12231e+03 1.24439e-02 1.60209e-01
 22   159 -1.13254e+03 1.31730e-02 1.64282e-01
 23   193 -1.10808e+03 1.27570e-02 1.62567e-01
 24   232 -1.13384e+03 1.28909e-02 1.64714e-01
 25   281 -1.14443e+03 1.25722e-02 1.61450e-01
 26   339 -1.13116e+03 1.32537e-02 1.66130e-01
 27   409 -1.13254e+03 1.30357e-02 1.64895e-01
 28   494 -1.14531e+03 1.26807e-02 1.62804e-01
 29   596 -1.12627e+03 1.22189e-02 1.59842e-01
 30   719 -1.13041e+03 1.35700e-02 1.66378e-01
 31   868 -1.13775e+03 1.38503e-02 1.69622e-01
 32  1048 -1.14283e+03 1.27939e-02 1.61865e-01
 33  1264 -1.13196e+03 1.24177e-02 1.60761e-01
 34  1526 -1.11700e+03 1.28317e-02 1.63551e-01
 35  1842 -1.12317e+03 1.29893e-02 1.64457e-01
 36  2222 -1.13251e+03 1.27703e-02 1.63164e-01
 37  2682 -1.14546e+03 1.27769e-02 1.63180e-01
 38  3237 -1.14647e+03 1.27733e-02 1.63133e-01
 39  3906 -1.14327e+03 1.27700e-02 1.63108e-01
 40  4714 -1.12240e+03 1.27720e-02 1.63125e-01
 41  5689 -1.11453e+03 1.27718e-02 1.63127e-01
 42  6866 -1.11457e+03 1.27735e-02 1.63137e-01
 43  8286 -1.12297e+03 1.27751e-02 1.63150e-01
 44 10000 -1.13045e+03 1.27788e-02 1.63174e-01
