i, epoch, loss, l2_err, h1_err
  0     1 -7.94594e+01 9.89692e-01 1.28768e+00
  1     2 -1.53761e+02 9.84903e-01 1.49742e+00
  2     3 -2.22615e+02 9.80624e-01 1.69265e+00
  3     4 -2.84481e+02 9.76835e-01 1.86698e+00
  4     5 -3.46326e+02 9.73250e-01 2.01759e+00
  5     6 -4.04657e+02 9.69654e-01 2.14847e+00
  6     7 -4.58865e+02 9.65953e-01 2.25641e+00
  7     9 -5.57019e+02 9.57474e-01 2.41254e+00
  8    11 -6.38839e+02 9.47814e-01 2.50396e+00
  9    13 -7.16552e+02 9.37608e-01 2.54872e+00
 10    16 -8.13210e+02 9.21843e-01 2.55209e+00
 11    20 -9.08164e+02 8.99415e-01 2.49227e+00
 12    24 -9.75685e+02 8.72460e-01 2.38761e+00
 13    29 -1.04243e+03 8.30949e-01 2.23368e+00
 14    35 -1.07421e+03 7.66999e-01 2.04363e+00
 15    42 -1.10086e+03 6.71286e-01 1.81886e+00
 16    51 -1.11564e+03 5.30455e-01 1.49870e+00
 17    62 -1.11623e+03 3.68958e-01 1.11139e+00
 18    75 -1.14101e+03 2.26765e-01 7.31308e-01
 19    91 -1.12214e+03 1.20396e-01 3.87279e-01
 20   109 -1.14720e+03 5.49960e-02 1.91140e-01
 21   132 -1.13770e+03 1.50168e-02 1.22389e-01
 22   159 -1.13361e+03 3.85586e-03 1.21268e-01
 23   193 -1.13352e+03 4.22240e-03 1.26965e-01
 24   232 -1.13242e+03 4.28046e-03 1.25694e-01
 25   281 -1.13785e+03 4.52724e-03 1.23941e-01
 26   339 -1.14115e+03 3.48964e-03 1.19390e-01
 27   409 -1.10875e+03 3.70090e-03 1.18090e-01
 28   494 -1.11928e+03 3.87347e-03 1.22428e-01
 29   596 -1.14367e+03 3.79422e-03 1.20234e-01
 30   719 -1.12366e+03 3.48200e-03 1.18281e-01
 31   868 -1.11391e+03 3.43424e-03 1.18080e-01
 32  1048 -1.12098e+03 3.50365e-03 1.18688e-01
 33  1264 -1.12733e+03 3.53997e-03 1.19206e-01
 34  1526 -1.13053e+03 3.42347e-03 1.18136e-01
 35  1842 -1.11259e+03 3.44562e-03 1.18279e-01
 36  2222 -1.13202e+03 3.48178e-03 1.18775e-01
 37  2682 -1.12938e+03 3.46922e-03 1.18571e-01
 38  3237 -1.12703e+03 3.46320e-03 1.18491e-01
 39  3906 -1.14597e+03 3.46256e-03 1.18482e-01
 40  4714 -1.14039e+03 3.46281e-03 1.18491e-01
 41  5689 -1.12630e+03 3.46323e-03 1.18494e-01
 42  6866 -1.14833e+03 3.46434e-03 1.18520e-01
 43  8286 -1.11470e+03 3.46446e-03 1.18519e-01
 44 10000 -1.14970e+03 3.46520e-03 1.18529e-01
