iteration	loss
0	0.000000e+00
1	-7.296583e+01
2	-1.425341e+02
3	-2.106541e+02
4	-2.772727e+02
5	-3.374922e+02
6	-4.016272e+02
7	-4.577278e+02
8	-5.117823e+02
9	-5.591423e+02
10	-6.155145e+02
11	-6.566128e+02
12	-6.940752e+02
13	-7.357595e+02
14	-7.746031e+02
15	-8.123296e+02
16	-8.386679e+02
17	-8.672555e+02
18	-8.941253e+02
19	-9.305878e+02
20	-9.358164e+02
21	-9.624242e+02
22	-9.902143e+02
23	-1.006633e+03
24	-1.012182e+03
25	-1.026304e+03
26	-1.046614e+03
27	-1.057235e+03
28	-1.079540e+03
29	-1.070700e+03
30	-1.063737e+03
31	-1.083762e+03
32	-1.069806e+03
33	-1.095989e+03
34	-1.105799e+03
35	-1.088208e+03
36	-1.085336e+03
37	-1.111827e+03
38	-1.110880e+03
39	-1.107319e+03
40	-1.099099e+03
41	-1.109046e+03
42	-1.137262e+03
43	-1.119722e+03
44	-1.108328e+03
45	-1.120946e+03
46	-1.135503e+03
47	-1.118206e+03
48	-1.115305e+03
49	-1.121261e+03
50	-1.112489e+03
51	-1.123584e+03
52	-1.119947e+03
53	-1.128839e+03
54	-1.126679e+03
55	-1.108130e+03
56	-1.116541e+03
57	-1.120439e+03
58	-1.095677e+03
59	-1.143168e+03
60	-1.118858e+03
61	-1.124843e+03
62	-1.135064e+03
63	-1.109606e+03
64	-1.125014e+03
65	-1.128921e+03
66	-1.107584e+03
67	-1.137961e+03
68	-1.115914e+03
69	-1.134330e+03
70	-1.128192e+03
71	-1.134547e+03
72	-1.135256e+03
73	-1.146841e+03
74	-1.105339e+03
75	-1.113168e+03
76	-1.116271e+03
77	-1.121793e+03
78	-1.129333e+03
79	-1.130513e+03
80	-1.121193e+03
81	-1.125198e+03
82	-1.115719e+03
83	-1.143530e+03
84	-1.132401e+03
85	-1.132055e+03
86	-1.123413e+03
87	-1.122057e+03
88	-1.136893e+03
89	-1.135407e+03
90	-1.122017e+03
91	-1.121310e+03
92	-1.144861e+03
93	-1.103929e+03
94	-1.123447e+03
95	-1.132084e+03
96	-1.125645e+03
97	-1.130529e+03
98	-1.133355e+03
99	-1.128165e+03
100	-1.125274e+03
101	-1.119872e+03
102	-1.136620e+03
103	-1.123738e+03
104	-1.131312e+03
105	-1.128045e+03
106	-1.120779e+03
107	-1.117034e+03
108	-1.129388e+03
109	-1.137925e+03
110	-1.135484e+03
111	-1.128087e+03
112	-1.112924e+03
113	-1.123225e+03
114	-1.109979e+03
115	-1.118002e+03
116	-1.112674e+03
117	-1.128171e+03
118	-1.142629e+03
119	-1.118517e+03
120	-1.118668e+03
121	-1.134268e+03
122	-1.134908e+03
123	-1.150178e+03
124	-1.138726e+03
125	-1.121759e+03
126	-1.127034e+03
127	-1.141169e+03
128	-1.132792e+03
129	-1.146657e+03
130	-1.116258e+03
131	-1.112109e+03
132	-1.126961e+03
133	-1.114238e+03
134	-1.118715e+03
135	-1.132723e+03
136	-1.133571e+03
137	-1.129711e+03
138	-1.128598e+03
139	-1.128934e+03
140	-1.113341e+03
141	-1.120585e+03
142	-1.123360e+03
143	-1.123521e+03
144	-1.126724e+03
145	-1.155465e+03
146	-1.106233e+03
147	-1.116213e+03
148	-1.103587e+03
149	-1.129483e+03
150	-1.142269e+03
151	-1.129508e+03
152	-1.107670e+03
153	-1.124934e+03
154	-1.122874e+03
155	-1.134620e+03
156	-1.124913e+03
157	-1.122630e+03
158	-1.133070e+03
159	-1.119333e+03
160	-1.109550e+03
161	-1.130107e+03
162	-1.125471e+03
163	-1.108361e+03
164	-1.130657e+03
165	-1.113917e+03
166	-1.114292e+03
167	-1.117354e+03
168	-1.128497e+03
169	-1.120353e+03
170	-1.132250e+03
171	-1.142447e+03
172	-1.139885e+03
173	-1.121001e+03
174	-1.121795e+03
175	-1.125909e+03
176	-1.143274e+03
177	-1.144910e+03
178	-1.100720e+03
179	-1.140438e+03
180	-1.138536e+03
181	-1.128922e+03
182	-1.121561e+03
183	-1.118958e+03
184	-1.121680e+03
185	-1.113696e+03
186	-1.112724e+03
187	-1.133876e+03
188	-1.118681e+03
189	-1.136010e+03
190	-1.117544e+03
191	-1.137635e+03
192	-1.112747e+03
193	-1.128760e+03
194	-1.108515e+03
195	-1.117942e+03
196	-1.117437e+03
197	-1.133374e+03
198	-1.109850e+03
199	-1.120742e+03
200	-1.124727e+03
201	-1.137022e+03
202	-1.107576e+03
203	-1.122420e+03
204	-1.139541e+03
205	-1.119174e+03
206	-1.130104e+03
207	-1.126328e+03
208	-1.122219e+03
209	-1.113560e+03
210	-1.123466e+03
211	-1.112781e+03
212	-1.109579e+03
213	-1.127208e+03
214	-1.115803e+03
215	-1.154046e+03
216	-1.110728e+03
217	-1.136174e+03
218	-1.117583e+03
219	-1.154807e+03
220	-1.119959e+03
221	-1.121008e+03
222	-1.104604e+03
223	-1.142504e+03
224	-1.127174e+03
225	-1.120965e+03
226	-1.127985e+03
227	-1.134917e+03
228	-1.121805e+03
229	-1.132834e+03
230	-1.129486e+03
231	-1.136104e+03
232	-1.120116e+03
233	-1.139754e+03
234	-1.120983e+03
235	-1.127945e+03
236	-1.119792e+03
237	-1.124271e+03
238	-1.113232e+03
239	-1.130993e+03
240	-1.113188e+03
241	-1.138296e+03
242	-1.133252e+03
243	-1.113828e+03
244	-1.140254e+03
245	-1.122243e+03
246	-1.128402e+03
247	-1.127324e+03
248	-1.122266e+03
249	-1.136671e+03
250	-1.120924e+03
251	-1.132039e+03
252	-1.115860e+03
253	-1.134952e+03
254	-1.119316e+03
255	-1.137106e+03
256	-1.114131e+03
257	-1.122112e+03
258	-1.137441e+03
259	-1.119672e+03
260	-1.127097e+03
261	-1.130833e+03
262	-1.121981e+03
263	-1.141546e+03
264	-1.138782e+03
265	-1.135111e+03
266	-1.134689e+03
267	-1.116311e+03
268	-1.126632e+03
269	-1.114589e+03
270	-1.127283e+03
271	-1.140253e+03
272	-1.141310e+03
273	-1.116326e+03
274	-1.120635e+03
275	-1.117543e+03
276	-1.116790e+03
277	-1.125478e+03
278	-1.139244e+03
279	-1.100690e+03
280	-1.129667e+03
281	-1.143543e+03
282	-1.128723e+03
283	-1.117089e+03
284	-1.127804e+03
285	-1.099136e+03
286	-1.146254e+03
287	-1.117513e+03
288	-1.142758e+03
289	-1.123447e+03
290	-1.118176e+03
291	-1.116026e+03
292	-1.123288e+03
293	-1.152815e+03
294	-1.126435e+03
295	-1.121204e+03
296	-1.098775e+03
297	-1.122467e+03
298	-1.121036e+03
299	-1.145716e+03
300	-1.121052e+03
301	-1.132396e+03
302	-1.144165e+03
303	-1.109524e+03
304	-1.142875e+03
305	-1.138617e+03
306	-1.145963e+03
307	-1.114476e+03
308	-1.133892e+03
309	-1.121741e+03
310	-1.135062e+03
311	-1.125287e+03
312	-1.121665e+03
313	-1.125637e+03
314	-1.136203e+03
315	-1.149394e+03
316	-1.124041e+03
317	-1.108377e+03
318	-1.145420e+03
319	-1.104928e+03
320	-1.129707e+03
321	-1.136107e+03
322	-1.119762e+03
323	-1.134779e+03
324	-1.114106e+03
325	-1.099906e+03
326	-1.134271e+03
327	-1.125998e+03
328	-1.110679e+03
329	-1.142010e+03
330	-1.115517e+03
331	-1.118114e+03
332	-1.126603e+03
333	-1.132021e+03
334	-1.130231e+03
335	-1.144247e+03
336	-1.151372e+03
337	-1.129338e+03
338	-1.111813e+03
339	-1.121132e+03
340	-1.114098e+03
341	-1.130622e+03
342	-1.122373e+03
343	-1.131333e+03
344	-1.120814e+03
345	-1.122402e+03
346	-1.128136e+03
347	-1.102566e+03
348	-1.123504e+03
349	-1.130561e+03
350	-1.124457e+03
351	-1.138330e+03
352	-1.125593e+03
353	-1.141388e+03
354	-1.105048e+03
355	-1.124937e+03
356	-1.126785e+03
357	-1.122575e+03
358	-1.117259e+03
359	-1.124991e+03
360	-1.136078e+03
361	-1.147877e+03
362	-1.123786e+03
363	-1.129473e+03
364	-1.122636e+03
365	-1.135949e+03
366	-1.135321e+03
367	-1.118890e+03
368	-1.105122e+03
369	-1.120415e+03
370	-1.112122e+03
371	-1.128921e+03
372	-1.113237e+03
373	-1.113553e+03
374	-1.135850e+03
375	-1.125895e+03
376	-1.118656e+03
377	-1.150624e+03
378	-1.115404e+03
379	-1.113343e+03
380	-1.125171e+03
381	-1.112758e+03
382	-1.135820e+03
383	-1.128840e+03
384	-1.127052e+03
385	-1.116202e+03
386	-1.134356e+03
387	-1.113182e+03
388	-1.129973e+03
389	-1.135110e+03
390	-1.120388e+03
391	-1.132619e+03
392	-1.124239e+03
393	-1.140563e+03
394	-1.116174e+03
395	-1.112868e+03
396	-1.113051e+03
397	-1.134704e+03
398	-1.130459e+03
399	-1.135130e+03
400	-1.114864e+03
401	-1.142667e+03
402	-1.144551e+03
403	-1.119857e+03
404	-1.137465e+03
405	-1.144890e+03
406	-1.143745e+03
407	-1.133228e+03
408	-1.110498e+03
409	-1.108154e+03
410	-1.137030e+03
411	-1.122884e+03
412	-1.118924e+03
413	-1.122534e+03
