i, epoch, loss, l2_err, h1_err
  0     1 -7.32150e+01 9.96403e-01 1.12163e+00
  1     2 -1.43704e+02 9.94131e-01 1.19836e+00
  2     3 -2.10416e+02 9.91322e-01 1.27160e+00
  3     4 -2.73209e+02 9.87781e-01 1.33386e+00
  4     5 -3.32120e+02 9.83309e-01 1.38403e+00
  5     6 -3.88784e+02 9.77797e-01 1.42487e+00
  6     7 -4.44362e+02 9.71007e-01 1.45894e+00
  7     9 -5.43226e+02 9.54172e-01 1.51440e+00
  8    11 -6.29018e+02 9.32644e-01 1.55192e+00
  9    13 -7.15676e+02 9.06634e-01 1.56926e+00
 10    16 -8.16546e+02 8.60462e-01 1.56772e+00
 11    20 -9.25304e+02 7.87811e-01 1.52503e+00
 12    24 -9.80526e+02 7.06294e-01 1.43932e+00
 13    29 -1.07185e+03 5.97727e-01 1.29197e+00
 14    35 -1.09295e+03 4.66470e-01 1.08235e+00
 15    42 -1.09976e+03 3.23939e-01 8.25267e-01
 16    51 -1.11001e+03 1.72263e-01 5.25705e-01
 17    62 -1.11806e+03 5.01262e-02 2.97284e-01
 18    75 -1.13244e+03 2.14324e-02 2.06424e-01
 19    91 -1.12026e+03 1.74929e-02 1.66975e-01
 20   109 -1.13112e+03 7.49076e-03 1.64272e-01
 21   132 -1.13128e+03 4.76219e-03 1.60593e-01
 22   159 -1.12722e+03 4.47781e-03 1.58490e-01
 23   193 -1.13062e+03 4.82669e-03 1.61664e-01
 24   232 -1.14192e+03 4.96848e-03 1.60905e-01
 25   281 -1.12995e+03 4.82454e-03 1.59420e-01
 26   339 -1.10733e+03 4.97032e-03 1.61266e-01
 27   409 -1.13689e+03 4.64359e-03 1.60425e-01
 28   494 -1.14261e+03 4.35310e-03 1.58901e-01
 29   596 -1.13332e+03 4.40959e-03 1.58917e-01
 30   719 -1.11148e+03 4.60754e-03 1.59186e-01
 31   868 -1.14223e+03 4.67726e-03 1.59736e-01
 32  1048 -1.11799e+03 4.50357e-03 1.59355e-01
 33  1264 -1.14850e+03 4.47828e-03 1.58551e-01
 34  1526 -1.13010e+03 4.17171e-03 1.57317e-01
 35  1842 -1.12639e+03 4.36111e-03 1.58031e-01
 36  2222 -1.12348e+03 4.32829e-03 1.57822e-01
 37  2682 -1.13291e+03 4.28886e-03 1.57631e-01
 38  3237 -1.11993e+03 4.29087e-03 1.57704e-01
 39  3906 -1.13973e+03 4.29131e-03 1.57703e-01
 40  4714 -1.12727e+03 4.29122e-03 1.57706e-01
 41  5689 -1.14022e+03 4.29147e-03 1.57713e-01
 42  6866 -1.13056e+03 4.29242e-03 1.57722e-01
 43  8286 -1.12649e+03 4.29303e-03 1.57733e-01
 44 10000 -1.10374e+03 4.29274e-03 1.57733e-01
