iteration	loss
0	0.000000e+00
1	-7.345927e+01
2	-1.445683e+02
3	-2.106332e+02
4	-2.723854e+02
5	-3.325088e+02
6	-3.923377e+02
7	-4.469628e+02
8	-4.982888e+02
9	-5.483473e+02
10	-5.924381e+02
11	-6.345365e+02
12	-6.794677e+02
13	-7.173101e+02
14	-7.532705e+02
15	-7.821029e+02
16	-8.198624e+02
17	-8.474214e+02
18	-8.805157e+02
19	-8.945093e+02
20	-9.198140e+02
21	-9.428791e+02
22	-9.599540e+02
23	-9.846075e+02
24	-9.901696e+02
25	-1.004308e+03
26	-1.029746e+03
27	-1.033166e+03
28	-1.048614e+03
29	-1.059848e+03
30	-1.053812e+03
31	-1.085823e+03
32	-1.077154e+03
33	-1.088204e+03
34	-1.084388e+03
35	-1.091380e+03
36	-1.110703e+03
37	-1.101058e+03
38	-1.112419e+03
39	-1.133001e+03
40	-1.131035e+03
41	-1.124172e+03
42	-1.115920e+03
43	-1.106247e+03
44	-1.113184e+03
45	-1.098577e+03
46	-1.111671e+03
47	-1.121815e+03
48	-1.139806e+03
49	-1.145113e+03
50	-1.131331e+03
51	-1.125975e+03
52	-1.140955e+03
53	-1.113962e+03
54	-1.133351e+03
55	-1.120544e+03
56	-1.145873e+03
57	-1.144614e+03
58	-1.157493e+03
59	-1.112869e+03
60	-1.126760e+03
61	-1.115404e+03
62	-1.121748e+03
63	-1.150316e+03
64	-1.136181e+03
65	-1.120588e+03
66	-1.115446e+03
67	-1.120332e+03
68	-1.131882e+03
69	-1.119191e+03
70	-1.120312e+03
71	-1.123312e+03
72	-1.128770e+03
73	-1.125626e+03
74	-1.129503e+03
75	-1.143236e+03
76	-1.142626e+03
77	-1.114896e+03
78	-1.110326e+03
79	-1.150718e+03
80	-1.121494e+03
81	-1.113889e+03
82	-1.132771e+03
83	-1.108058e+03
84	-1.116601e+03
85	-1.161160e+03
86	-1.141503e+03
87	-1.139960e+03
88	-1.128511e+03
89	-1.131053e+03
90	-1.125183e+03
91	-1.122779e+03
92	-1.125746e+03
93	-1.145077e+03
94	-1.141512e+03
95	-1.103745e+03
96	-1.124855e+03
97	-1.164963e+03
98	-1.147963e+03
99	-1.127930e+03
100	-1.119199e+03
101	-1.139013e+03
102	-1.103141e+03
103	-1.155198e+03
104	-1.121587e+03
105	-1.134440e+03
106	-1.117392e+03
107	-1.139308e+03
108	-1.134584e+03
109	-1.147270e+03
110	-1.146483e+03
