i, epoch, loss, l2_err, h1_err
  0     1 -7.22076e+01 9.87015e-01 1.01760e+00
  1     2 -1.41963e+02 9.80869e-01 1.04670e+00
  2     3 -2.10034e+02 9.75188e-01 1.08773e+00
  3     4 -2.70751e+02 9.69386e-01 1.13650e+00
  4     5 -3.33110e+02 9.63124e-01 1.19022e+00
  5     6 -3.86548e+02 9.56309e-01 1.24599e+00
  6     7 -4.47070e+02 9.48639e-01 1.29997e+00
  7     9 -5.46498e+02 9.29742e-01 1.39789e+00
  8    11 -6.33681e+02 9.04827e-01 1.47323e+00
  9    13 -7.15331e+02 8.73484e-01 1.52096e+00
 10    16 -8.26453e+02 8.18348e-01 1.54888e+00
 11    20 -9.16631e+02 7.35033e-01 1.52079e+00
 12    24 -1.00731e+03 6.46176e-01 1.43872e+00
 13    29 -1.05727e+03 5.34113e-01 1.28773e+00
 14    35 -1.10937e+03 4.06117e-01 1.07329e+00
 15    42 -1.10996e+03 2.76114e-01 8.34828e-01
 16    51 -1.11919e+03 1.50437e-01 5.97814e-01
 17    62 -1.14000e+03 5.98744e-02 3.97168e-01
 18    75 -1.12883e+03 2.36817e-02 2.97678e-01
 19    91 -1.13036e+03 2.30749e-02 2.87846e-01
 20   109 -1.12949e+03 2.04278e-02 2.90103e-01
 21   132 -1.12188e+03 2.01136e-02 2.89008e-01
 22   159 -1.13209e+03 2.08083e-02 2.89488e-01
 23   193 -1.10764e+03 2.06339e-02 2.88812e-01
 24   232 -1.13337e+03 2.05470e-02 2.89434e-01
 25   281 -1.14396e+03 2.02578e-02 2.86682e-01
 26   339 -1.13071e+03 2.10932e-02 2.90620e-01
 27   409 -1.13211e+03 2.02507e-02 2.87036e-01
 28   494 -1.14488e+03 2.05314e-02 2.88183e-01
 29   596 -1.12583e+03 2.07684e-02 2.89145e-01
 30   719 -1.12995e+03 2.07535e-02 2.90377e-01
 31   868 -1.13731e+03 2.09688e-02 2.90333e-01
 32  1048 -1.14238e+03 2.05636e-02 2.88797e-01
 33  1264 -1.13151e+03 2.04463e-02 2.88569e-01
 34  1526 -1.11655e+03 2.06605e-02 2.88995e-01
 35  1842 -1.12272e+03 2.06812e-02 2.89317e-01
 36  2222 -1.13205e+03 2.05837e-02 2.88918e-01
 37  2682 -1.14501e+03 2.05762e-02 2.88906e-01
 38  3237 -1.14601e+03 2.05795e-02 2.88903e-01
 39  3906 -1.14283e+03 2.05781e-02 2.88897e-01
 40  4714 -1.12196e+03 2.05791e-02 2.88899e-01
 41  5689 -1.11407e+03 2.05797e-02 2.88898e-01
 42  6866 -1.11414e+03 2.05813e-02 2.88899e-01
 43  8286 -1.12252e+03 2.05845e-02 2.88904e-01
 44 10000 -1.13002e+03 2.05857e-02 2.88906e-01
