i, epoch, loss, l2_err, h1_err
  0     1 -5.23518e+01 9.69322e-01 9.72947e-01
  1     2 -1.01704e+02 9.54148e-01 9.61485e-01
  2     3 -1.51073e+02 9.39076e-01 9.51437e-01
  3     4 -1.99434e+02 9.24115e-01 9.42852e-01
  4     5 -2.45144e+02 9.09287e-01 9.35776e-01
  5     6 -2.90830e+02 8.94606e-01 9.30226e-01
  6     7 -3.29103e+02 8.80066e-01 9.26191e-01
  7     9 -4.07281e+02 8.51509e-01 9.22677e-01
  8    11 -4.91071e+02 8.23727e-01 9.25149e-01
  9    13 -5.54756e+02 7.96860e-01 9.33220e-01
 10    16 -6.49110e+02 7.58505e-01 9.54651e-01
 11    20 -7.38348e+02 7.11358e-01 9.97395e-01
 12    24 -8.23598e+02 6.69278e-01 1.05090e+00
 13    29 -8.91991e+02 6.24381e-01 1.12419e+00
 14    35 -9.47166e+02 5.81674e-01 1.21060e+00
 15    42 -1.00721e+03 5.45857e-01 1.29740e+00
 16    51 -1.00921e+03 5.17974e-01 1.37564e+00
 17    62 -1.02796e+03 5.02657e-01 1.42487e+00
 18    75 -1.01101e+03 4.98079e-01 1.44311e+00
 19    91 -1.01098e+03 5.00434e-01 1.43513e+00
 20   109 -1.03159e+03 5.03337e-01 1.42407e+00
 21   132 -1.01330e+03 5.04183e-01 1.42144e+00
 22   159 -1.01412e+03 5.03024e-01 1.42604e+00
 23   193 -1.02018e+03 5.02897e-01 1.42640e+00
 24   232 -1.02310e+03 5.03389e-01 1.42429e+00
 25   281 -1.04105e+03 5.02825e-01 1.42669e+00
 26   339 -1.00602e+03 5.04588e-01 1.41975e+00
 27   409 -1.00296e+03 5.01591e-01 1.43339e+00
 28   494 -1.03520e+03 5.02310e-01 1.42899e+00
 29   596 -1.02503e+03 5.03043e-01 1.42572e+00
 30   719 -9.99418e+02 5.02858e-01 1.42643e+00
 31   868 -9.93607e+02 5.03267e-01 1.42449e+00
 32  1048 -9.96141e+02 5.03300e-01 1.42489e+00
 33  1264 -1.03658e+03 5.03351e-01 1.42478e+00
 34  1526 -1.01327e+03 5.03137e-01 1.42539e+00
 35  1842 -1.03323e+03 5.02839e-01 1.42684e+00
 36  2222 -1.03082e+03 5.02830e-01 1.42688e+00
 37  2682 -1.02252e+03 5.02845e-01 1.42679e+00
 38  3237 -1.01145e+03 5.02827e-01 1.42686e+00
 39  3906 -1.01735e+03 5.02828e-01 1.42685e+00
 40  4714 -1.02007e+03 5.02830e-01 1.42685e+00
 41  5689 -1.01697e+03 5.02832e-01 1.42684e+00
 42  6866 -1.01121e+03 5.02834e-01 1.42683e+00
 43  8286 -9.99417e+02 5.02837e-01 1.42682e+00
 44 10000 -1.01738e+03 5.02836e-01 1.42682e+00
