i, epoch, loss, l2_err, h1_err
  0     1 -7.30659e+01 9.90219e-01 1.03484e+00
  1     2 -1.41741e+02 9.85695e-01 1.07898e+00
  2     3 -2.09086e+02 9.80770e-01 1.13340e+00
  3     4 -2.74044e+02 9.75325e-01 1.19173e+00
  4     5 -3.34286e+02 9.68936e-01 1.24987e+00
  5     6 -3.90513e+02 9.61221e-01 1.30413e+00
  6     7 -4.46559e+02 9.52041e-01 1.35287e+00
  7     9 -5.50918e+02 9.29016e-01 1.42934e+00
  8    11 -6.37019e+02 8.99341e-01 1.47508e+00
  9    13 -7.15543e+02 8.63984e-01 1.49354e+00
 10    16 -8.21829e+02 8.03296e-01 1.47896e+00
 11    20 -9.19390e+02 7.13493e-01 1.40763e+00
 12    24 -9.92467e+02 6.19323e-01 1.29990e+00
 13    29 -1.06466e+03 5.03065e-01 1.13794e+00
 14    35 -1.10323e+03 3.73454e-01 9.23943e-01
 15    42 -1.10313e+03 2.42693e-01 6.81978e-01
 16    51 -1.12958e+03 1.17794e-01 4.48721e-01
 17    62 -1.12117e+03 4.39334e-02 3.16300e-01
 18    75 -1.14600e+03 2.37703e-02 2.56714e-01
 19    91 -1.14167e+03 1.85734e-02 2.34784e-01
 20   109 -1.14563e+03 1.28227e-02 2.31436e-01
 21   132 -1.14390e+03 1.24312e-02 2.31622e-01
 22   159 -1.13999e+03 1.20492e-02 2.30614e-01
 23   193 -1.13262e+03 1.27956e-02 2.31784e-01
 24   232 -1.12913e+03 1.24244e-02 2.31352e-01
 25   281 -1.11771e+03 1.23187e-02 2.31140e-01
 26   339 -1.14096e+03 1.25473e-02 2.31781e-01
 27   409 -1.10898e+03 1.26392e-02 2.31885e-01
 28   494 -1.13448e+03 1.23399e-02 2.31026e-01
 29   596 -1.12163e+03 1.25857e-02 2.32015e-01
 30   719 -1.14841e+03 1.24142e-02 2.32196e-01
 31   868 -1.12639e+03 1.20280e-02 2.30612e-01
 32  1048 -1.13414e+03 1.25007e-02 2.31552e-01
 33  1264 -1.13043e+03 1.24098e-02 2.31316e-01
 34  1526 -1.12778e+03 1.23001e-02 2.31051e-01
 35  1842 -1.14107e+03 1.23330e-02 2.31116e-01
 36  2222 -1.11656e+03 1.23381e-02 2.31108e-01
 37  2682 -1.11053e+03 1.23280e-02 2.31129e-01
 38  3237 -1.13340e+03 1.23252e-02 2.31122e-01
 39  3906 -1.12484e+03 1.23255e-02 2.31121e-01
 40  4714 -1.14056e+03 1.23260e-02 2.31123e-01
 41  5689 -1.12632e+03 1.23264e-02 2.31123e-01
 42  6866 -1.12335e+03 1.23273e-02 2.31123e-01
 43  8286 -1.10903e+03 1.23289e-02 2.31126e-01
 44 10000 -1.14128e+03 1.23285e-02 2.31128e-01
