i, epoch, loss, l2_err, h1_err
  0     1 -6.12098e+01 9.63111e-01 9.67358e-01
  1     2 -1.20582e+02 9.44861e-01 9.53038e-01
  2     3 -1.78294e+02 9.26741e-01 9.40130e-01
  3     4 -2.32860e+02 9.08784e-01 9.28689e-01
  4     5 -2.84681e+02 8.91005e-01 9.18741e-01
  5     6 -3.42723e+02 8.73385e-01 9.10319e-01
  6     7 -3.85858e+02 8.55960e-01 9.03446e-01
  7     9 -4.78590e+02 8.21757e-01 8.94387e-01
  8    11 -5.71722e+02 7.88558e-01 8.91524e-01
  9    13 -6.42529e+02 7.56542e-01 8.94550e-01
 10    16 -7.46317e+02 7.11035e-01 9.08872e-01
 11    20 -8.46437e+02 6.55714e-01 9.42640e-01
 12    24 -9.34784e+02 6.07122e-01 9.87379e-01
 13    29 -9.82178e+02 5.56394e-01 1.04956e+00
 14    35 -1.05426e+03 5.10113e-01 1.12004e+00
 15    42 -1.09836e+03 4.74022e-01 1.18459e+00
 16    51 -1.10591e+03 4.49687e-01 1.23396e+00
 17    62 -1.13807e+03 4.41236e-01 1.25366e+00
 18    75 -1.10234e+03 4.43306e-01 1.24947e+00
 19    91 -1.10514e+03 4.47285e-01 1.23884e+00
 20   109 -1.11735e+03 4.48432e-01 1.23473e+00
 21   132 -1.12008e+03 4.48577e-01 1.23427e+00
 22   159 -1.11855e+03 4.48457e-01 1.23446e+00
 23   193 -1.12319e+03 4.48322e-01 1.23470e+00
 24   232 -1.10492e+03 4.47862e-01 1.23587e+00
 25   281 -1.12009e+03 4.49197e-01 1.23294e+00
 26   339 -1.10994e+03 4.48085e-01 1.23488e+00
 27   409 -1.11608e+03 4.48773e-01 1.23407e+00
 28   494 -1.11955e+03 4.48284e-01 1.23493e+00
 29   596 -1.09826e+03 4.47995e-01 1.23575e+00
 30   719 -1.13555e+03 4.47859e-01 1.23589e+00
 31   868 -1.11613e+03 4.47891e-01 1.23554e+00
 32  1048 -1.12618e+03 4.48084e-01 1.23514e+00
 33  1264 -1.09895e+03 4.48046e-01 1.23543e+00
 34  1526 -1.09022e+03 4.48111e-01 1.23536e+00
 35  1842 -1.11435e+03 4.48102e-01 1.23533e+00
 36  2222 -1.10829e+03 4.48242e-01 1.23501e+00
 37  2682 -1.13462e+03 4.48206e-01 1.23506e+00
 38  3237 -1.10756e+03 4.48201e-01 1.23506e+00
 39  3906 -1.10375e+03 4.48206e-01 1.23505e+00
 40  4714 -1.09700e+03 4.48205e-01 1.23505e+00
 41  5689 -1.13518e+03 4.48207e-01 1.23505e+00
 42  6866 -1.10184e+03 4.48210e-01 1.23504e+00
 43  8286 -1.08735e+03 4.48212e-01 1.23503e+00
 44 10000 -1.10997e+03 4.48211e-01 1.23503e+00
