i, epoch, loss, l2_err, h1_err
  0     1 -7.32460e+01 1.00184e+00 1.13998e+00
  1     2 -1.42960e+02 1.00092e+00 1.21920e+00
  2     3 -2.09979e+02 9.99303e-01 1.29635e+00
  3     4 -2.68928e+02 9.96599e-01 1.35873e+00
  4     5 -3.30375e+02 9.92933e-01 1.40824e+00
  5     6 -3.87520e+02 9.88000e-01 1.44864e+00
  6     7 -4.39993e+02 9.81810e-01 1.48279e+00
  7     9 -5.41596e+02 9.65568e-01 1.53346e+00
  8    11 -6.37381e+02 9.45108e-01 1.56549e+00
  9    13 -7.11485e+02 9.20809e-01 1.57967e+00
 10    16 -8.20677e+02 8.78093e-01 1.57973e+00
 11    20 -9.28665e+02 8.11377e-01 1.54909e+00
 12    24 -9.98013e+02 7.35151e-01 1.48070e+00
 13    29 -1.04407e+03 6.31380e-01 1.35254e+00
 14    35 -1.08223e+03 5.03158e-01 1.15809e+00
 15    42 -1.11668e+03 3.58729e-01 9.00151e-01
 16    51 -1.11635e+03 1.98173e-01 5.80010e-01
 17    62 -1.13592e+03 6.03930e-02 2.97908e-01
 18    75 -1.12017e+03 2.31109e-02 1.93919e-01
 19    91 -1.12545e+03 2.38662e-02 1.65790e-01
 20   109 -1.11679e+03 6.37332e-03 1.57158e-01
 21   132 -1.11536e+03 3.81889e-03 1.53272e-01
 22   159 -1.11466e+03 3.73760e-03 1.48224e-01
 23   193 -1.12668e+03 3.63744e-03 1.50307e-01
 24   232 -1.13058e+03 3.55358e-03 1.48889e-01
 25   281 -1.13910e+03 3.88059e-03 1.49541e-01
 26   339 -1.13180e+03 3.47075e-03 1.49307e-01
 27   409 -1.14739e+03 3.75676e-03 1.48450e-01
 28   494 -1.14557e+03 3.95822e-03 1.51743e-01
 29   596 -1.15067e+03 4.00970e-03 1.51135e-01
 30   719 -1.12484e+03 3.72622e-03 1.53847e-01
 31   868 -1.13789e+03 3.21753e-03 1.48266e-01
 32  1048 -1.13188e+03 3.35428e-03 1.48228e-01
 33  1264 -1.13337e+03 3.26909e-03 1.47537e-01
 34  1526 -1.13910e+03 3.26398e-03 1.47283e-01
 35  1842 -1.12785e+03 3.26995e-03 1.47660e-01
 36  2222 -1.12800e+03 3.17581e-03 1.46943e-01
 37  2682 -1.12800e+03 3.19647e-03 1.47091e-01
 38  3237 -1.12317e+03 3.19160e-03 1.47031e-01
 39  3906 -1.11867e+03 3.19198e-03 1.47041e-01
 40  4714 -1.12390e+03 3.19176e-03 1.47038e-01
 41  5689 -1.12285e+03 3.19156e-03 1.47033e-01
 42  6866 -1.13007e+03 3.19239e-03 1.47044e-01
 43  8286 -1.11907e+03 3.19218e-03 1.47044e-01
 44 10000 -1.14916e+03 3.19308e-03 1.47057e-01
